,F1,F2,F3,F4,F5,F6,F7,RUL
336,1852.38,582.0,3.976,3.491,3908.375,4832.38,8413.03,768
337,1850.19,583.2000000001863,3.975,3.491,3902.375,4832.38,8395.34,767
338,1849.16,581.0,3.975,3.492,3896.25,4796.25,8419.62,766
339,1845.72,578.0,3.975,3.492,3889.113000000827,4796.31,8397.84,765
340,1845.12,580.0,3.975,3.493,3878.3439999995753,4796.34,8430.84,764
341,1843.44,580.0,3.974,3.492,3872.3439999995753,4796.34,8410.62,763
342,1842.16,579.0,3.974,3.492,3867.512000001036,4796.31,8398.16,762
343,1841.44,581.0,3.974,3.494,3866.2189999995753,4796.22,8424.72,761
344,1839.44,578.4000000003725,3.974,3.492,3860.312999999151,4796.31,8393.69,760
345,1837.59,576.0,3.974,3.493,3854.344000001438,4760.34,8408.03,759
346,1833.31,572.0,3.973,3.493,3848.313000001013,4760.31,8409.0,758
347,1824.88,566.4369999989867,3.978,3.712,3759.438000001013,4711.0,8528.44,757
348,1836.96,570.0,3.966,3.799,3687.391999999993,4652.19,8487.26,756
349,1840.29,572.0,3.969,3.498,3860.3519999999553,4760.35,8420.0,755
350,1839.71,572.0,3.97,3.496,3872.352000000887,4796.35,8429.73,754
351,1836.03,570.0,3.97,3.495,3866.352999999188,4760.35,8389.41,753
352,1833.57,570.0,3.97,3.496,3854.352000000887,4760.35,8388.13,752
353,1831.29,570.4000000003725,3.97,3.497,3845.950999999419,4760.35,8370.62,751
354,1829.09,568.0,3.97,3.497,3842.387000000104,4760.39,8359.2,750
355,1828.03,568.0,3.97,3.497,3831.5830000014976,4760.38,8381.18,749
356,1825.73,568.0,3.97,3.497,3824.2579999994487,4724.26,8389.31,748
357,1823.49,566.0,3.97,3.498,3824.195000000298,4724.2,8383.59,747
358,1822.09,566.0,3.97,3.498,3812.3829999994487,4724.38,8379.93,746
359,1820.61,566.0,3.97,3.498,3809.7880000006407,4724.19,8393.53,745
360,168.0,342.8571428572759,3.97,3.499,3806.5079999994487,4724.51,8355.43,744
361,1799.55,556.7999999998137,3.968,3.983,1112.25,2024.25,5742.11,727
362,1796.76,554.0,3.967,3.503,3728.311999999918,4652.34,8320.41,726
363,1794.86,551.2000000001863,3.967,3.502,3722.333333333954,4616.33,8330.28,725
364,1793.03,552.0,3.967,3.503,3716.3590000001714,4616.36,8341.83,724
365,1791.58,551.0,3.967,3.503,3709.221999999136,4616.42,8352.58,723
366,1789.64,549.5999999996275,3.967,3.504,3704.35899999924,4616.36,8351.62,722
367,1787.78,550.0,3.967,3.504,3694.79099999927,4616.39,8339.66,721
368,1785.31,548.0,3.967,3.505,3687.5589999994254,4580.36,8285.64,720
369,1784.06,548.0,3.967,3.506,3680.3439999995753,4580.34,8329.5,719
370,1782.72,544.0,3.967,3.505,3680.328000000678,4580.33,8340.91,718
371,1781.61,546.0,3.967,3.506,3673.160000000149,4580.36,8350.89,717
372,1779.66,544.9741666661575,3.967,3.506,3668.23399999924,4580.23,8300.17,716
373,1778.47,545.0,3.967,3.505,3662.31200000085,4580.31,8287.17,715
374,1776.78,544.0,3.966,3.506,3658.712000001222,4580.31,8308.5,714
375,1775.88,544.0,3.966,3.507,3651.511999999173,4580.31,8278.44,713
376,1774.22,542.0,3.966,3.506,3650.375,4544.38,8277.81,712
377,1771.25,539.2000000001863,3.965,3.507,3644.311999998986,4544.31,8279.94,711
378,1761.69,537.594000001438,3.968,3.724,3542.4060000004247,4494.0,8451.81,710
379,1792.48,536.0,3.955,3.481,4270.751000001095,5300.35,9707.74,708
380,1799.46,544.8185999998823,3.96,3.521,3724.5610000006855,4618.56,8461.89,707
381,1800.26,546.0,3.96,3.518,3744.9930000007153,4652.19,8404.42,706
382,1799.68,544.0,3.961,3.517,3745.121000000276,4652.32,8410.79,705
383,1797.15,544.0,3.961,3.518,3740.3519999999553,4652.35,8358.88,704
384,1795.14,544.0,3.962,3.517,3737.821999999695,4652.22,8360.35,703
385,1793.12,540.0,3.961,3.516,3728.285000000149,4616.29,8377.02,702
386,1790.88,540.0,3.961,3.517,3716.352000000887,4616.35,8378.31,701
387,1788.29,540.0,3.962,3.517,3710.288999999873,4616.29,8346.41,700
388,1786.27,542.0,3.962,3.517,3701.9199999999255,4616.32,8371.49,699
389,1782.91,539.0,3.962,3.518,3692.352000000887,4580.35,8339.84,698
390,1779.75,540.0,3.961,3.517,3686.352000000887,4580.35,8345.21,697
391,1777.0,538.0,3.961,3.517,3674.38300000038,4580.38,8309.89,696
392,1774.34,536.0,3.961,3.516,3665.9599999999614,4580.36,8342.41,695
393,1771.66,534.0,3.961,3.517,3656.327999999746,4544.33,8301.16,694
394,1769.25,534.0,3.96,3.517,3644.328999999911,4544.33,8317.92,693
395,1766.23,533.0,3.961,3.517,3637.018999999389,4544.22,8301.03,692
396,1764.42,532.0,3.96,3.517,3626.343000000343,4544.34,8331.61,691
397,1761.23,530.0,3.96,3.518,3615.4189999997616,4508.22,8298.66,690
398,1759.58,532.0,3.959,3.518,3608.3439999995753,4508.34,8313.5,689
399,1756.42,530.0,3.959,3.519,3602.328000000678,4508.33,8266.09,688
400,1753.83,527.0117499995977,3.959,3.518,3593.9589999988675,4508.36,8258.47,687
401,1751.08,526.0,3.959,3.518,3586.743999999948,4472.34,8301.95,686
402,1737.91,525.5940000005066,3.961,3.726,3465.375,4416.99,8468.41,685
403,1746.22,522.0,3.953,3.809,3428.2810000004247,4364.28,8393.12,684
404,1750.38,526.0,3.958,3.523,3565.143999999389,4472.34,8301.91,683
405,1749.59,524.0,3.959,3.521,3579.544000000693,4472.34,8279.5,682
406,1747.2,526.0,3.958,3.524,3536.319000001065,4436.32,8197.41,679
407,1746.37,526.0,3.959,3.52,3566.318999999203,4472.32,8239.94,678
408,1745.12,526.0,3.959,3.519,3565.120000000112,4472.32,8231.58,677
409,1742.3,525.0,3.959,3.519,3557.952000000514,4472.35,8252.35,676
410,1740.35,522.0,3.959,3.52,3548.3509999997914,4436.35,8252.96,675
411,1738.17,521.0,3.959,3.519,3536.320000000298,4436.32,8265.86,674
412,1734.18,520.0,3.959,3.519,3529.154999999329,4436.35,8199.75,673
413,1731.94,517.2857142854482,3.958,3.52,3518.321000000462,4436.32,8210.62,672
414,1729.31,516.0,3.958,3.521,3512.3520000008866,4400.35,8228.06,671
415,1727.62,516.0,3.958,3.521,3500.3520000008866,4400.32,8218.98,670
416,1725.88,516.0,3.959,3.521,3500.3520000008866,4400.35,8210.88,669
417,1724.87,516.0,3.959,3.521,3493.151999999769,4400.35,8241.89,668
418,1722.26,514.0,3.958,3.522,3488.313000000082,4400.31,8224.22,667
419,1720.16,513.4285714281723,3.958,3.522,3482.343999999576,4364.34,8208.67,666
420,1718.34,512.0,3.957,3.522,3471.5429999995977,4364.34,8215.94,665
421,1716.73,513.0,3.958,3.523,3470.35899999924,4364.36,8200.77,664
422,1714.41,510.8571428572759,3.957,3.522,3464.35899999924,4364.36,8205.06,663
423,1711.11,508.0,3.957,3.523,3452.328000000678,4364.33,8187.42,662
424,1709.41,506.5714285718277,3.957,3.523,3440.39100000076,4328.39,8212.55,661
425,1706.3,506.0,3.957,3.524,3434.2180000003427,4328.22,8197.09,660
426,1693.76,502.80449999962,3.958,3.729,3318.375,4270.02,8380.2,659
427,1725.02,508.0,3.949,3.829,3154.848000000231,4148.45,8557.54,658
428,1727.49,512.0,3.953,3.527,3506.384000000544,4400.38,8314.59,657
429,1725.63,510.0,3.954,3.526,3512.354000000283,4400.35,8290.72,656
430,1723.36,510.0,3.954,3.526,3506.319000001065,4400.32,8268.35,655
431,1719.68,508.7142857145518,3.953,3.526,3500.35599999968,4400.36,8225.7,654
432,1717.18,509.0,3.954,3.526,3488.3209999995306,4364.32,8230.5,653
433,1713.63,507.4285714281723,3.954,3.526,3478.7519999993965,4364.35,8211.36,652
434,1710.5,505.0,3.953,3.527,3464.320000000298,4364.32,8225.12,651
435,1707.13,504.0,3.953,3.528,3457.121000000276,4328.32,8192.87,650
436,1705.92,503.9845000002533,3.953,3.528,3442.751000000164,4328.35,8207.45,649
437,1703.94,502.8571428572759,3.953,3.529,3440.351999999024,4328.35,8193.48,648
438,1701.44,503.0,3.953,3.528,3434.2890000008047,4328.29,8182.88,647
439,1699.14,500.5714285718277,3.953,3.529,3422.321000000462,4328.32,8159.24,646
440,1697.25,502.0,3.952,3.53,3416.3520000008866,4292.35,8180.1,645
441,1695.97,499.2857142854482,3.952,3.529,3410.360000000336,4292.36,8181.86,644
442,1767.97,563.0,3.954,3.529,3413.9589999988675,4328.36,8086.31,643
443,1760.88,559.0,3.951,3.492,3629.9599999999614,4544.36,8339.56,642
444,1753.88,554.0,3.949,3.495,3602.3909999988973,4508.39,8357.22,641
445,1678.66,493.7142857145518,3.948,3.498,3536.343999999576,4436.34,8441.59,640
446,1678.75,490.2857142854482,3.949,3.533,3344.360000000336,4220.36,8132.55,639
447,1681.25,494.0,3.95,3.532,3350.3899999996647,4256.39,8142.98,638
448,1675.52,490.2857142854482,3.949,3.532,3356.311999999918,4256.31,8123.64,637
449,1672.7,489.0,3.949,3.532,3338.328000000678,4220.33,8108.33,636
450,1625.86,468.8571428572759,3.939,4.053,302.3519999999553,1124.35,5277.63,634
451,1636.25,473.1428571427241,3.945,3.544,3176.3199999993667,4076.32,8085.09,633
452,1636.58,474.4285714281723,3.947,3.541,3206.287000000477,4076.29,8071.55,632
453,1635.81,474.4285714281723,3.947,3.54,3206.321000000462,4076.32,8070.05,631
454,1634.79,471.4285714281723,3.947,3.54,3200.351999999956,4076.35,8050.24,630
455,1633.18,472.0,3.947,3.54,3197.919999999925,4076.32,8088.03,629
456,1632.26,473.1428571427241,3.947,3.54,3190.751000000164,4076.38,8076.51,628
457,1629.89,474.0,3.947,3.54,3188.3240000000224,4076.32,8055.01,627
458,1627.68,471.8571428572759,3.946,3.54,3176.3209999995306,4076.32,8079.61,626
459,1625.63,470.5714285718277,3.946,3.541,3169.121000000276,4040.32,8056.26,625
460,1623.46,469.0,3.945,3.542,3161.950999999419,4040.35,8035.39,624
461,1622.49,469.2857142854482,3.945,3.542,3158.351999999956,4040.35,8045.76,623
462,1620.49,468.0,3.945,3.542,3152.36233333312,4040.35,8036.35,622
463,1619.49,468.0,3.945,3.543,3146.3829999994487,4040.38,8055.36,621
464,1617.12,466.7142857145518,3.945,3.542,3140.23399999924,4040.23,8013.61,620
465,1615.2,466.7142857145518,3.945,3.542,3134.3120000008494,4004.31,8035.83,619
466,1612.7,465.4285714281723,3.944,3.544,3128.473666666076,4004.48,8029.22,618
467,1610.78,464.1428571427241,3.944,3.543,3122.218999999576,4004.25,8031.55,617
468,1608.36,462.8571428572759,3.943,3.543,3116.35899999924,4004.36,8032.36,616
469,1606.06,459.8571428572759,3.943,3.544,3110.360000000336,4004.36,8019.17,615
470,1605.64,459.8571428572759,3.944,3.546,3104.3590000011027,3968.36,8021.73,614
471,1604.16,459.8394285719842,3.944,3.545,3098.360000000336,3968.36,8013.7,613
472,1602.95,461.0,3.944,3.545,3097.1749999998137,3968.38,8050.02,612
473,1585.98,460.8130000010133,3.941,3.755,2940.3429999994114,3884.98,8225.38,611
474,1635.42,466.7142857145518,3.932,3.516,3903.5520000001416,4976.35,10009.7,609
475,1645.38,471.0,3.938,3.559,3226.752000000328,4112.35,8262.91,608
476,1648.0,471.8571428572759,3.939,3.556,3260.3849999997765,4148.38,8176.8,607
477,1646.34,470.1428571427241,3.94,3.555,3266.348999999464,4148.35,8140.45,606
478,1645.54,472.0,3.941,3.555,3260.3520000008866,4148.35,8123.23,605
479,1642.98,472.0,3.941,3.554,3255.556000000797,4112.36,8074.56,604
480,1640.45,469.0,3.94,3.554,3248.25800000038,5576.71,8031.84,603
481,1638.66,469.0,3.941,3.554,3236.2270000008866,4112.23,8120.96,602
482,1636.39,470.1428571427241,3.941,3.553,3230.3199999993667,4112.32,8103.84,601
483,1633.57,467.1428571427241,3.94,3.553,3219.511999999173,4112.31,8109.85,600
484,1630.82,468.0,3.941,3.553,3206.3509999997914,4076.35,8086.11,599
485,1628.38,465.8571428572759,3.941,3.552,3200.25,4076.25,8089.82,598
486,1625.89,465.8571428572759,3.941,3.552,3188.226999999024,4076.23,8068.96,597
487,1623.88,467.5714285718277,3.941,3.553,3182.3829999994487,4040.38,8070.71,596
488,1621.17,466.0,3.94,3.552,3176.35899999924,4040.36,8069.28,595
489,1618.84,463.2857142854482,3.94,3.552,3170.311999999918,4040.31,8100.16,594
490,1615.81,462.0,3.94,3.552,3158.26600000076,4040.27,8078.75,593
491,1699.23,520.0,3.942,3.552,3152.360000000336,4040.36,8007.17,592
492,1690.41,516.0,3.939,3.517,3404.375,4292.38,8296.06,591
493,1685.5,514.0,3.938,3.521,3374.343999998644,4256.34,8277.34,590
494,1683.02,513.0,3.937,3.521,3356.344000000506,4256.34,8309.28,589
495,1680.7,511.7142857145518,3.937,3.522,3349.128000000492,4220.33,8294.41,588
496,1679.05,510.0,3.936,3.523,3338.25,4220.25,8308.0,587
497,1643.59,504.0,3.921,3.729,3157.375,4116.0,8579.94,586
498,1657.81,502.0,3.92,3.83,3068.344000000506,4004.34,8411.72,585
499,1672.72,510.0,3.928,3.534,3260.25,4148.25,8310.75,584
500,1679.19,512.0,3.933,3.527,3313.144000001252,4184.34,8300.0,583
501,1679.25,513.0,3.933,3.523,3332.375,4220.38,8280.97,582
502,1678.75,510.0,3.935,3.522,3334.712999999523,4220.31,8313.16,581
503,1675.75,510.8571428563446,3.934,3.523,3332.3430000003427,4220.34,8278.72,580
504,1672.69,508.0,3.934,3.522,3326.18799999915,4220.19,8281.41,579
505,1669.84,508.0,3.934,3.523,3314.31299999915,4184.31,8302.81,578
506,1667.25,506.0,3.934,3.523,3302.3430000003427,4184.34,8302.28,577
507,1664.78,504.0,3.934,3.524,3296.375,4184.38,8268.09,576
508,1662.56,504.0,3.933,3.525,3284.3120000008494,4184.31,8260.31,575
509,1660.44,503.0,3.932,3.525,3278.2809999994934,4148.28,8271.47,574
510,1658.25,503.0,3.932,3.525,3272.344000000506,4148.34,8238.09,573
511,1657.0,504.0,3.932,3.526,3266.375,4148.38,8271.62,572
512,1654.91,502.0154999997467,3.932,3.526,3260.344000000506,4148.34,8261.44,571
513,1652.59,503.1428571436554,3.932,3.526,3254.344000000506,4148.34,8240.72,570
514,1650.56,502.0,3.932,3.528,3248.3430000003427,4112.34,8242.59,569
515,1644.0,501.0,3.932,3.528,3236.31299999915,4112.31,8227.91,568
516,1647.5,501.0077500008047,3.932,3.527,3230.344000000506,4112.34,8253.16,567
517,1646.19,498.8571428563446,3.932,3.527,3226.5620000008494,4114.56,8250.62,566
518,1644.5,500.0,3.931,3.528,3218.31299999915,4112.31,8249.34,565
519,1642.75,497.5714285708964,3.931,3.528,3212.3120000008494,4112.31,8239.59,564
520,1640.22,496.0,3.931,3.529,3205.175000000745,4076.38,8228.91,563
521,1606.88,494.375,3.917,3.73,3045.281000001356,3997.03,8388.59,562
522,1622.0,487.7142857145518,3.916,3.841,2948.25,3896.25,8315.12,561
523,1629.44,492.0,3.921,3.54,3140.31299999915,4004.31,8278.88,560
524,1632.12,490.2857142854482,3.924,3.536,3161.9749999996275,4643.5,8856.31,559
525,1639.0,495.0,3.93,3.534,3176.31299999915,4040.31,8300.88,558
526,1636.06,492.0,3.93,3.532,3200.375,4076.38,8279.0,557
527,1634.19,494.0,3.929,3.532,3188.31299999915,4076.31,8281.94,556
528,1631.81,492.0,3.929,3.532,3182.25,4076.25,8268.94,555
529,1632.25,490.7142857145518,3.93,3.533,3176.375,4040.38,8275.38,554
530,1628.69,489.1428571436554,3.928,3.532,3176.3120000008494,4040.31,8271.81,553
531,1628.56,489.8571428563446,3.928,3.533,3164.375,4040.38,8259.62,552
532,1628.0,489.0,3.929,3.533,3170.43799999915,4040.44,8273.88,551
533,1625.69,488.0,3.929,3.533,3169.050000000745,4040.25,8245.06,550
534,1623.25,485.5714285708964,3.928,3.533,3158.375,4040.38,8237.38,549
535,1620.62,484.2857142854482,3.928,3.534,3152.375,4040.38,8239.69,548
536,1617.69,483.0,3.928,3.534,3140.3120000008494,4004.31,8180.81,547
537,1616.0,483.0,3.928,3.535,3133.1120000015944,4004.31,8214.44,546
538,1614.56,480.0,3.927,3.536,3125.912000000477,4004.31,8200.31,545
539,1613.44,480.0,3.928,3.536,3116.31299999915,4004.31,8228.38,544
540,1611.75,481.7142857145518,3.928,3.535,3116.31299999915,4004.31,8205.94,543
541,1609.94,481.7142857145518,3.928,3.536,3110.31299999915,3968.31,8148.81,542
542,1609.0,479.0,3.928,3.537,3104.25,3968.25,8191.62,541
543,1607.56,480.4285714291036,3.928,3.536,3104.25,3968.25,8220.38,540
544,1604.75,479.1428571436554,3.927,3.537,3092.1870000008494,3968.19,8222.88,539
545,1576.81,480.0,3.914,3.741,2919.3120000008494,3871.0,8444.38,538
546,1595.38,476.0,3.914,3.849,2834.375,3788.38,8369.19,537
547,1597.25,474.919142857194,3.919,3.544,3050.375,3932.38,8263.75,536
548,1600.69,476.0,3.921,3.543,3050.31299999915,3932.31,8259.88,535
549,1606.44,477.8571428563446,3.925,3.542,3068.375,3932.38,8245.94,534
550,1606.75,479.1428571436554,3.925,3.54,3086.25,3968.25,8234.94,533
551,1603.12,476.0,3.926,3.539,3086.31299999915,3968.31,8222.38,532
552,1601.06,476.5714285708964,3.924,3.54,3074.3120000008494,3932.31,8236.25,531
553,1598.88,475.2857142854482,3.925,3.54,3068.3120000008494,3932.31,8240.88,530
554,1599.69,478.0,3.925,3.541,3061.175000000745,3932.38,8231.94,529
555,1595.81,474.0,3.924,3.539,3062.3120000008494,3932.31,8222.94,528
556,1593.25,473.0,3.923,3.541,3050.3120000008494,3932.31,8194.5,527
557,1593.25,472.7142857145518,3.924,3.541,3044.375,3932.38,8173.06,526
558,1592.19,473.0,3.924,3.541,3044.25,3932.25,8163.06,525
559,1584.0,474.4285714291036,3.923,3.542,3039.574999999255,3932.38,8160.62,524
560,1589.56,473.1428571436554,3.923,3.541,3038.31299999915,3896.31,8149.5,523
561,1588.75,474.0,3.922,3.541,3032.3120000008494,3896.31,8177.06,522
562,1587.25,471.8571428563446,3.922,3.541,3032.375,3896.38,8169.19,521
563,1584.88,472.0,3.922,3.542,3026.3120000008494,3896.31,8186.0,520
564,1581.88,466.2857142854482,3.921,3.543,3020.375,3896.38,8164.44,519
565,1578.88,468.0,3.921,3.543,3014.3120000008494,3896.31,8170.38,518
566,1575.94,466.7142857145518,3.92,3.544,3003.5129999984056,3860.31,8133.75,517
567,1573.88,464.0,3.92,3.544,2996.25,3860.25,8122.12,516
568,1571.5,465.1428571436554,3.919,3.545,2990.375,3860.38,8074.38,515
569,1545.88,463.125,3.91,3.744,2807.25,3752.0,8415.62,514
570,1582.43,466.2857142854482,3.895,3.571,3500.351999999956,4652.35,10440.0,512
571,1602.05,473.0,3.909,3.566,3044.353000000119,3932.35,8378.82,511
572,1609.82,475.0,3.913,3.56,3110.320000000298,3968.32,8294.34,510
573,1612.67,476.12957142852247,3.915,3.558,3128.31799999997,4004.32,8288.48,509
574,1611.62,475.4285714291036,3.916,3.556,3134.3519999980927,4004.35,8233.38,508
575,1610.53,476.0,3.916,3.556,3133.1520000007004,4004.35,8236.99,507
576,1609.34,475.7142857145518,3.917,3.556,3125.8539999984205,4004.26,8265.44,506
577,1607.07,476.0,3.916,3.555,3116.320000000298,3968.32,8250.17,505
578,1605.09,474.0,3.917,3.556,3110.351999999956,3968.35,8245.89,504
579,1601.53,474.0,3.917,3.555,3098.289999999106,3968.29,8234.02,503
580,1598.47,474.4285714291036,3.916,3.555,3086.351000001654,3968.35,8260.45,502
581,1594.76,473.1428571436554,3.915,3.555,3074.320000000298,3932.32,8220.89,501
582,1592.87,473.1428571436554,3.916,3.556,3062.320000000298,3932.32,8259.8,500
583,1589.92,471.0,3.916,3.555,3053.858000000939,3932.26,8222.01,499
584,1587.91,470.8571428563446,3.916,3.555,3046.729000000283,3896.33,8220.27,498
585,1585.86,468.8571428563446,3.916,3.555,3038.3590000011027,3896.36,8234.66,497
586,1583.84,468.0,3.916,3.555,3032.3279999997467,3896.33,8260.97,496
587,1580.97,469.0,3.915,3.555,3026.3279999997467,3896.33,8236.14,495
588,1578.52,466.2857142854482,3.915,3.555,3017.8189999982715,3896.22,8203.36,494
589,1576.45,465.0,3.915,3.555,3008.48399999924,3860.48,8251.23,493
590,1573.47,465.7142857145518,3.914,3.556,3002.3289999999106,3860.33,8229.86,492
591,1570.94,465.4285714291036,3.914,3.556,2990.375,3860.38,8180.38,491
592,1569.22,463.0,3.913,3.556,2984.281000001356,3860.28,8227.67,490
593,1527.88,463.218999998644,3.895,3.743,2772.3909999988973,3717.0,8520.67,489
594,1544.66,457.0,3.897,3.861,2679.574999999255,3608.38,8349.81,488
595,1561.56,461.1428571436554,3.906,3.567,2900.344000000506,3752.34,8209.66,487
596,1567.19,461.5714285708964,3.91,3.56,2960.3120000008494,3824.31,8231.78,486
597,1566.88,462.8571428563446,3.912,3.558,2974.744000000879,3824.34,8223.72,485
598,1564.19,461.0,3.911,3.557,2972.3120000008494,3824.31,8162.56,484
599,1561.19,461.5714285708964,3.912,3.558,2966.344000000506,3824.34,8170.94,483
600,1558.16,460.0,3.911,3.558,2960.344000000506,3824.34,8188.59,482
601,1555.38,459.0,3.911,3.558,2948.375,3824.38,8142.44,481
602,1552.56,457.7142857145518,3.911,3.559,2938.869000000879,3788.47,8156.38,480
603,1549.56,454.7142857145518,3.911,3.559,2930.375,3788.38,8136.09,479
604,1547.47,456.4285714291036,3.91,3.56,2918.4059999994934,3788.41,8161.53,478
605,1545.34,453.40642857179046,3.91,3.56,2912.4680000003427,3788.47,8151.09,477
606,1543.88,454.0,3.91,3.56,2906.2180000003427,3752.22,8158.66,476
607,1542.94,454.0,3.91,3.561,2895.4189999997616,3752.22,8175.72,475
608,1540.66,452.1428571436554,3.91,3.561,2888.219000000506,3752.22,8134.34,474
609,1539.12,453.2571428567171,3.91,3.561,2882.375,3752.38,8146.0,473
610,1537.06,452.5714285708964,3.909,3.561,2876.344000000506,3752.34,8139.88,472
